31.546103,-107.570353,20120523
33.362853,-108.813192,20120523
36.296953,-108.785106,20120523
35.742133,-108.697933,20120523
30.923447,-107.004644,20120523
31.245758,-107.921011,20120524
31.278339,-108.081275,20120525
33.212592,-108.764619,20120525
35.640389,-110.994842,20120525
35.87575,-109.4473,20120525
35.630633,-108.7294,20120525
35.392928,-111.014322,20120526
36.549169,-110.005211,20120526
36.013031,-108.818467,20120526
33.631922,-108.853525,20120526
31.231956,-108.202681,20120526
31.532453,-107.012333,20120527
